database	pathway	gene
position	chr17q11	EFCAB5
position	chr17q11	RNY4P13
position	chr17q11	NSRP1
position	chr17q11	MIR423
position	chr17q11	MIR3184
position	chr17q11	SLC6A4
position	chr17q11	SNORD63
position	chr17q11	BLMH
position	chr17q11	RNU6-1267P
position	chr17q11	TMIGD1
position	chr17q11	RNU6-990P
position	chr17q11	CPD
position	chr17q11	GOSR1
position	chr17q11	ALOX12P1
position	chr17q11	TBC1D29P
position	chr17q11	KRT17P3
position	chr17q11	SMURF2P1
position	chr17q11	SH3GL1P2
position	chr17q11	LRRC37BP1
position	chr17q11	RN7SL316P
position	chr17q11	SUZ12P1
position	chr17q11	CRLF3
position	chr17q11	ATAD5
position	chr17q11	RNU6-298P
position	chr17q11	TEFM
position	chr17q11	ADAP2
position	chr17q11	RN7SL138P
position	chr17q11	RNF135
position	chr17q11	DPRXP4
position	chr17q11	MIR4733
position	chr17q11	NF1
position	chr17q11	OMG
position	chr17q11	EVI2B
position	chr17q11	EVI2A
position	chr17q11	AK4P1
position	chr17q11	RAB11FIP4
position	chr17q11	RN7SL79P
position	chr17q11	RN7SL45P
position	chr17q11	MIR4724
position	chr17q11	MIR193A
position	chr17q11	RNU6ATAC7P
position	chr17q11	MIR4725
position	chr17q11	MIR365B
position	chr17q11	RNU6-1134P
position	chr17q11	GPR160P2
position	chr17q11	COPRS
position	chr17q11	UTP6
position	chr17q11	SUZ12
position	chr17q11	RNA5SP437
position	chr17q11	LRRC37B
position	chr17q11	SH3GL1P1
position	chr17q11	WDR45BP1
position	chr17q11	AC116407.1
position	chr17q11	RHOT1
position	chr17q11	ARGFXP2
position	chr17q11	UBL5P2
position	chr17q11	RHBDL3
position	chr17q11	C17orf75
position	chr17q11	OOSP1P2
position	chr17q11	MIR632
position	chr17q11	ZNF207
position	chr17q11	PSMD11
position	chr17q11	CDK5R1
position	chr17q11	MYO1D
position	chr17q11	TMEM98
position	chr17q11	SPACA3
position	chr17q12	ASIC2
position	chr17q12	AA06
position	chr17q12	TLK2P1
position	chr17q12	RNA5SP438
position	chr17q12	LINC01989
position	chr17q12	CCL2
position	chr17q12	CCL7
position	chr17q12	CCL11
position	chr17q12	CCL8
position	chr17q12	CCL13
position	chr17q12	CCL1
position	chr17q12	C17orf102
position	chr17q12	TMEM132E
position	chr17q12	CCT6B
position	chr17q12	ZNF830
position	chr17q12	LIG3
position	chr17q12	RFFL
position	chr17q12	RAD51D
position	chr17q12	RNU6-840P
position	chr17q12	FNDC8
position	chr17q12	NLE1
position	chr17q12	UNC45B
position	chr17q12	SLC35G3
position	chr17q12	SLFN5
position	chr17q12	SLFN11
position	chr17q12	AC060766.3
position	chr17q12	SLFN12
position	chr17q12	SLFN13
position	chr17q12	SLFN12L
position	chr17q12	E2F3P1
position	chr17q12	AC015911.7
position	chr17q12	TOMM20P2
position	chr17q12	SLFN14
position	chr17q12	SNHG30
position	chr17q12	SNORD7
position	chr17q12	PEX12
position	chr17q12	AP2B1
position	chr17q12	TAF15
position	chr17q12	RASL10B
position	chr17q12	GAS2L2
position	chr17q12	MMP28
position	chr17q12	C17orf50
position	chr17q12	HEATR9
position	chr17q12	CCL5
position	chr17q12	LRRC37A9P
position	chr17q12	RDM1
position	chr17q12	LYZL6
position	chr17q12	CCL16
position	chr17q12	CCL14
position	chr17q12	CCL15-CCL14
position	chr17q12	CCL15
position	chr17q12	CCL23
position	chr17q12	CCL18
position	chr17q12	CCL3
position	chr17q12	CCL4
position	chr17q12	RN7SL301P
position	chr17q12	TBC1D3B
position	chr17q12	CCL3L3
position	chr17q12	CCL4L2
position	chr17q12	TBC1D3I
position	chr17q12	TBC1D3G
position	chr17q12	TBC1D3H
position	chr17q12	RNU6-1192P
position	chr17q12	TBC1D3F
position	chr17q12	TBC1D3J
position	chr17q12	ZNHIT3
position	chr17q12	RNA5SP439
position	chr17q12	MYO19
position	chr17q12	PIGW
position	chr17q12	GGNBP2
position	chr17q12	DHRS11
position	chr17q12	MRM1
position	chr17q12	LHX1-DT
position	chr17q12	LHX1
position	chr17q12	AATF
position	chr17q12	MIR2909
position	chr17q12	ACACA
position	chr17q12	HMGB1P24
position	chr17q12	C17orf78
position	chr17q12	TADA2A
position	chr17q12	DUSP14
position	chr17q12	SYNRG
position	chr17q12	DDX52
position	chr17q12	MIR378J
position	chr17q12	HNF1B
position	chr17q12	YWHAEP7
position	chr17q12	RNU6-489P
position	chr17q12	TBC1D3K
position	chr17q12	TBC1D3L
position	chr17q12	TBC1D3D
position	chr17q12	TBC1D3C
position	chr17q12	TBC1D3E
position	chr17q12	RNA5SP526
position	chr17q12	TBC1D3
position	chr17q12	NPEPPSP1
position	chr17q12	MRPL45
position	chr17q12	GPR179
position	chr17q12	SOCS7
position	chr17q12	ARHGAP23
position	chr17q12	SRCIN1
position	chr17q12	EPOP
position	chr17q12	MIR4734
position	chr17q12	MLLT6
position	chr17q12	MIR4726
position	chr17q12	CISD3
position	chr17q12	RNA5SP440
position	chr17q12	PCGF2
position	chr17q12	PSMB3
position	chr17q12	RNU6-866P
position	chr17q12	PIP4K2B
position	chr17q12	CWC25
position	chr17q12	MIR4727
position	chr17q12	C17orf98
position	chr17q12	RPL23
position	chr17q12	SNORA21B
position	chr17q12	SNORA21
position	chr17q12	LASP1
position	chr17q12	MIR6779
position	chr17q12	LINC00672
position	chr17q12	FBXO47
position	chr17q12	LINC02079
position	chr17q12	LRRC37A11P
position	chr17q12	RDM1P5
position	chr17q12	PLXDC1
position	chr17q12	ARL5C
position	chr17q12	CACNB1
position	chr17q12	RPL19
position	chr17q12	STAC2
position	chr17q12	FBXL20
position	chr17q12	MED1
position	chr17q12	CDK12
position	chr17q12	RNU6-233P
position	chr17q12	NEUROD2
position	chr17q12	PPP1R1B
position	chr17q12	STARD3
position	chr17q12	TCAP
position	chr17q12	PNMT
position	chr17q12	PGAP3
position	chr17q12	ERBB2
position	chr17q12	MIR4728
position	chr17q12	MIEN1
position	chr17q12	GRB7
position	chr17q21	IKZF3
position	chr17q21	KRT8P34
position	chr17q21	ZPBP2
position	chr17q21	GSDMB
position	chr17q21	ORMDL3
position	chr17q21	LRRC3C
position	chr17q21	GSDMA
position	chr17q21	PSMD3
position	chr17q21	CSF3
position	chr17q21	MED24
position	chr17q21	MIR6884
position	chr17q21	SNORD124
position	chr17q21	THRA
position	chr17q21	NR1D1
position	chr17q21	MSL1
position	chr17q21	CASC3
position	chr17q21	MIR6866
position	chr17q21	RAPGEFL1
position	chr17q21	MIR6867
position	chr17q21	WIPF2
position	chr17q21	CDC6
position	chr17q21	RARA
position	chr17q21	RARA-AS1
position	chr17q21	GJD3
position	chr17q21	PPIAP54
position	chr17q21	RNA5SP441
position	chr17q21	TOP2A
position	chr17q21	RPL23AP75
position	chr17q21	IGFBP4
position	chr17q21	TNS4
position	chr17q21	CCR7
position	chr17q21	SMARCE1
position	chr17q21	KRT222
position	chr17q21	KRT24
position	chr17q21	KRT223P
position	chr17q21	KRT25
position	chr17q21	KRT26
position	chr17q21	KRT27
position	chr17q21	KRT28
position	chr17q21	KRT10
position	chr17q21	TMEM99
position	chr17q21	KRT12
position	chr17q21	KRT20
position	chr17q21	KRT23
position	chr17q21	KRT39
position	chr17q21	KRT40
position	chr17q21	KRTAP3-3
position	chr17q21	KRTAP3-2
position	chr17q21	KRTAP3-4P
position	chr17q21	KRTAP3-1
position	chr17q21	KRTAP1-5
position	chr17q21	KRTAP1-4
position	chr17q21	KRTAP1-3
position	chr17q21	KRTAP1-1
position	chr17q21	KRTAP2-1
position	chr17q21	KRTAP2-2
position	chr17q21	KRTAP2-3
position	chr17q21	KRTAP2-4
position	chr17q21	KRTAP2-5P
position	chr17q21	KRTAP4-7
position	chr17q21	KRTAP4-8
position	chr17q21	KRTAP4-16
position	chr17q21	KRTAP4-9
position	chr17q21	KRTAP4-11
position	chr17q21	KRTAP4-12
position	chr17q21	KRTAP4-6
position	chr17q21	KRTAP4-5
position	chr17q21	KRTAP4-4
position	chr17q21	KRTAP4-3
position	chr17q21	KRTAP4-2
position	chr17q21	KRTAP4-1
position	chr17q21	KRTAP4-17P
position	chr17q21	KRTAP9-1
position	chr17q21	KRTAP9-12P
position	chr17q21	KRTAP9-2
position	chr17q21	KRTAP9-3
position	chr17q21	KRTAP9-8
position	chr17q21	KRTAP9-4
position	chr17q21	KRTAP9-9
position	chr17q21	KRTAP9-6
position	chr17q21	KRTAP9-11P
position	chr17q21	KRTAP9-7
position	chr17q21	KRTAP9-10P
position	chr17q21	KRTAP29-1
position	chr17q21	KRTAP16-1
position	chr17q21	KRTAP17-1
position	chr17q21	TBC1D3P7
position	chr17q21	KRT33A
position	chr17q21	KRT33B
position	chr17q21	KRT34
position	chr17q21	KRT31
position	chr17q21	KRT41P
position	chr17q21	KRT37
position	chr17q21	KRT38
position	chr17q21	KRT43P
position	chr17q21	KRT32
position	chr17q21	RNU2-32P
position	chr17q21	KRT35
position	chr17q21	KRT36
position	chr17q21	KRT13
position	chr17q21	KRT15
position	chr17q21	MIR6510
position	chr17q21	KRT19
position	chr17q21	LINC00974
position	chr17q21	KRT9
position	chr17q21	KRT14
position	chr17q21	KRT16
position	chr17q21	KRT17
position	chr17q21	KRT42P
position	chr17q21	EIF1
position	chr17q21	GAST
position	chr17q21	HAP1
position	chr17q21	RNA5SP442
position	chr17q21	RN7SL399P
position	chr17q21	JUP
position	chr17q21	P3H4
position	chr17q21	FKBP10
position	chr17q21	NT5C3B
position	chr17q21	KLHL10
position	chr17q21	KLHL11
position	chr17q21	ACLY
position	chr17q21	TTC25
position	chr17q21	CNP
position	chr17q21	DNAJC7
position	chr17q21	NKIRAS2
position	chr17q21	ZNF385C
position	chr17q21	C17orf113
position	chr17q21	DHX58
position	chr17q21	KAT2A
position	chr17q21	HSPB9
position	chr17q21	RAB5C
position	chr17q21	KCNH4
position	chr17q21	HCRT
position	chr17q21	GHDC
position	chr17q21	STAT5B
position	chr17q21	STAT5A
position	chr17q21	STAT3
position	chr17q21	CAVIN1
position	chr17q21	RNU7-97P
position	chr17q21	ATP6V0A1
position	chr17q21	MIR548AT
position	chr17q21	MIR5010
position	chr17q21	PTP4A2P1
position	chr17q21	NAGLU
position	chr17q21	HSD17B1P1
position	chr17q21	AC067852.2
position	chr17q21	HSD17B1
position	chr17q21	COASY
position	chr17q21	MLX
position	chr17q21	PSMC3IP
position	chr17q21	RETREG3
position	chr17q21	TUBG1
position	chr17q21	ATP5MGP7
position	chr17q21	HMGB3P27
position	chr17q21	TUBG2
position	chr17q21	PLEKHH3
position	chr17q21	CCR10
position	chr17q21	CNTNAP1
position	chr17q21	EZH1
position	chr17q21	MIR6780A
position	chr17q21	HMGN2P15
position	chr17q21	RAMP2-AS1
position	chr17q21	RAMP2
position	chr17q21	VPS25
position	chr17q21	WNK4
position	chr17q21	COA3
position	chr17q21	CNTD1
position	chr17q21	BECN1
position	chr17q21	MIR6781
position	chr17q21	PSME3
position	chr17q21	AOC2
position	chr17q21	AOC3
position	chr17q21	AOC4P
position	chr17q21	LINC00671
position	chr17q21	RNU6-287P
position	chr17q21	G6PC
position	chr17q21	AARSD1
position	chr17q21	PTGES3L-AARSD1
position	chr17q21	PTGES3L
position	chr17q21	RUNDC1
position	chr17q21	RPL27
position	chr17q21	IFI35
position	chr17q21	VAT1
position	chr17q21	RND2
position	chr17q21	BRCA1
position	chr17q21	RPL21P4
position	chr17q21	NBR2
position	chr17q21	AC060780.3
position	chr17q21	NBR1
position	chr17q21	TMEM106A
position	chr17q21	CCDC200
position	chr17q21	RNU2-1
position	chr17q21	LINC00910
position	chr17q21	RNU2-4P
position	chr17q21	RNU6-1137P
position	chr17q21	ARL4D
position	chr17q21	RNU6-470P
position	chr17q21	MIR2117HG
position	chr17q21	MIR2117
position	chr17q21	RNU6-406P
position	chr17q21	RNU6-971P
position	chr17q21	DHX8
position	chr17q21	ETV4
position	chr17q21	MEOX1
position	chr17q21	LINC02594
position	chr17q21	WHSC1L2P
position	chr17q21	SOST
position	chr17q21	DUSP3
position	chr17q21	CFAP97D1
position	chr17q21	MPP3
position	chr17q21	CD300LG
position	chr17q21	MPP2
position	chr17q21	FAM215A
position	chr17q21	LINC01976
position	chr17q21	PPY
position	chr17q21	PYY
position	chr17q21	NAGS
position	chr17q21	TMEM101
position	chr17q21	LSM12
position	chr17q21	G6PC3
position	chr17q21	HDAC5
position	chr17q21	AC023855.1
position	chr17q21	RNU6-131P
position	chr17q21	HROB
position	chr17q21	ASB16
position	chr17q21	ASB16-AS1
position	chr17q21	TMUB2
position	chr17q21	ATXN7L3
position	chr17q21	UBTF
position	chr17q21	MIR6782
position	chr17q21	SHC1P2
position	chr17q21	SLC4A1
position	chr17q21	RN7SL507P
position	chr17q21	RUNDC3A-AS1
position	chr17q21	RNU6-453P
position	chr17q21	RUNDC3A
position	chr17q21	SLC25A39
position	chr17q21	GRN
position	chr17q21	FAM171A2
position	chr17q21	RPL7L1P5
position	chr17q21	ITGA2B
position	chr17q21	GPATCH8
position	chr17q21	RN7SL258P
position	chr17q21	FZD2
position	chr17q21	SMCO4P1
position	chr17q21	LINC01180
position	chr17q21	MEIOC
position	chr17q21	CCDC43
position	chr17q21	DBF4B
position	chr17q21	RN7SL819P
position	chr17q21	ADAM11
position	chr17q21	GJC1
position	chr17q21	HIGD1B
position	chr17q21	EFTUD2
position	chr17q21	RN7SL405P
position	chr17q21	CCDC103
position	chr17q21	FAM187A
position	chr17q21	GFAP
position	chr17q21	KIF18B
position	chr17q21	MIR6783
position	chr17q21	C1QL1
position	chr17q21	DCAKD
position	chr17q21	NMT1
position	chr17q21	PLCD3
position	chr17q21	MIR6784
position	chr17q21	ACBD4
position	chr17q21	HEXIM1
position	chr17q21	HEXIM2
position	chr17q21	AC138150.2
position	chr17q21	AC008105.3
position	chr17q21	FMNL1
position	chr17q21	MAP3K14-AS1
position	chr17q21	SPATA32
position	chr17q21	MAP3K14
position	chr17q21	RNA5SP443
position	chr17q21	ARHGAP27
position	chr17q21	PLEKHM1
position	chr17q21	MIR4315-1
position	chr17q21	LRRC37A4P
position	chr17q21	RDM1P1
position	chr17q21	DND1P1
position	chr17q21	MAPK8IP1P2
position	chr17q21	RPS26P8
position	chr17q21	LINC02210
position	chr17q21	LINC02210-CRHR1
position	chr17q21	CRHR1
position	chr17q21	MAPT-AS1
position	chr17q21	SPPL2C
position	chr17q21	MAPT
position	chr17q21	MAPT-IT1
position	chr17q21	STH
position	chr17q21	KANSL1
position	chr17q21	KANSL1-AS1
position	chr17q21	MAPK8IP1P1
position	chr17q21	ARL17B
position	chr17q21	LRRC37A
position	chr17q21	RN7SL656P
position	chr17q21	NSFP1
position	chr17q21	RDM1P2
position	chr17q21	LRRC37A2
position	chr17q21	ARL17A
position	chr17q21	RN7SL199P
position	chr17q21	FAM215B
position	chr17q21	NSF
position	chr17q21	RPS7P11
position	chr17q21	WNT3
position	chr17q21	WNT9B
position	chr17q21	LINC01974
position	chr17q21	RNU6ATAC3P
position	chr17q21	GOSR2
position	chr17q21	MIR5089
position	chr17q21	RPRML
position	chr17q21	LRRC37A17P
position	chr17q21	RN7SL270P
position	chr17q21	CDC27
position	chr17q21	MYL4
position	chr17q21	ITGB3
position	chr17q21	RNU7-186P
position	chr17q21	THCAT158
position	chr17q21	EFCAB13
position	chr17q21	MRPL45P2
position	chr17q21	NPEPPS
position	chr17q21	KPNB1
position	chr17q21	TBKBP1
position	chr17q21	TBX21
position	chr17q21	OSBPL7
position	chr17q21	MRPL10
position	chr17q21	LRRC46
position	chr17q21	SCRN2
position	chr17q21	SP6
position	chr17q21	AC018521.5
position	chr17q21	SP2
position	chr17q21	SP2-AS1
position	chr17q21	PNPO
position	chr17q21	PRR15L
position	chr17q21	CDK5RAP3
position	chr17q21	COPZ2
position	chr17q21	MIR152
position	chr17q21	NFE2L1-DT
position	chr17q21	NFE2L1
position	chr17q21	CBX1
position	chr17q21	RNU6-1201P
position	chr17q21	SNX11
position	chr17q21	SKAP1
position	chr17q21	MIR1203
position	chr17q21	SKAP1-AS1
position	chr17q21	RNU6-1152P
position	chr17q21	THRA1/BTR
position	chr17q21	HOXB1
position	chr17q21	HOXB2
position	chr17q21	HOXB-AS1
position	chr17q21	HOXB3
position	chr17q21	HOXB-AS3
position	chr17q21	HOXB-AS2
position	chr17q21	HOXB4
position	chr17q21	MIR10A
position	chr17q21	HOXB5
position	chr17q21	HOXB6
position	chr17q21	HOXB7
position	chr17q21	HOXB8
position	chr17q21	HOXB9
position	chr17q21	HOXB-AS4
position	chr17q21	MIR196A1
position	chr17q21	LINC02086
position	chr17q21	RPL9P28
position	chr17q21	COX6B1P2
position	chr17q21	PRAC1
position	chr17q21	PRAC2
position	chr17q21	MIR3185
position	chr17q21	HOXB13
position	chr17q21	TTLL6
position	chr17q21	RN7SL125P
position	chr17q21	CALCOCO2
position	chr17q21	SUMO2P17
position	chr17q21	ATP5MC1
position	chr17q21	UBE2Z
position	chr17q21	SNF8
position	chr17q21	RNU1-42P
position	chr17q21	GIP
position	chr17q21	IGF2BP1
position	chr17q21	RNU6-826P
position	chr17q21	B4GALNT2P1
position	chr17q21	B4GALNT2
position	chr17q21	GNGT2
position	chr17q21	ABI3
position	chr17q21	PHOSPHO1
position	chr17q21	FLJ40194
position	chr17q21	MIR6129
position	chr17q21	ZNF652
position	chr17q21	PHB
position	chr17q21	EIF4EP2
position	chr17q21	LINC02075
position	chr17q21	NGFR
position	chr17q21	AC006487.1
position	chr17q21	MIR6165
position	chr17q21	NXPH3
position	chr17q21	SPOP
position	chr17q21	SLC35B1
position	chr17q21	FAM117A
position	chr17q21	KAT7
position	chr17q21	SRP14P3
position	chr17q21	TAC4
position	chr17q21	RNU6-1313P
position	chr17q21	DLX4
position	chr17q21	DLX3
position	chr17q21	PICART1
position	chr17q21	ITGA3
position	chr17q21	PDK2
position	chr17q21	SAMD14
position	chr17q21	PPP1R9B
position	chr17q21	SGCA
position	chr17q21	H1-9P
position	chr17q21	COL1A1
position	chr17q21	SUMO2P7
position	chr17q21	TMEM92
position	chr17q21	TMEM92-AS1
position	chr17q21	XYLT2
position	chr17q21	MRPL27
position	chr17q21	EME1
position	chr17q21	LRRC59
position	chr17q21	ACSF2
position	chr17q21	MRPS21P9
position	chr17q21	CHAD
position	chr17q21	RSAD1
position	chr17q21	MYCBPAP
position	chr17q21	AC021491.2
position	chr17q21	EPN3
position	chr17q21	SPATA20
position	chr17q21	CACNA1G-AS1
position	chr17q21	CACNA1G
position	chr17q21	AC004590.1
position	chr17q21	ABCC3
position	chr17q21	ANKRD40
position	chr17q21	LUC7L3
position	chr17q21	ANKRD40CL
position	chr17q21	MIR8059
position	chr17q21	WFIKKN2
position	chr17q21	RPL5P33
position	chr17q21	TOB1
position	chr17q21	TOB1-AS1
position	chr17q21	SPAG9
position	chr17q21	NME1
position	chr17q21	NME1-NME2
position	chr17q21	NME2
position	chr17q21	MBTD1
position	chr17q21	UTP18
position	chr17q21	LINC02071
position	chr17q21	LINC02073
position	chr17q21	RPL7P48
position	chr17q22	CA10
position	chr17q22	LINC01982
position	chr17q22	LINC02089
position	chr17q22	LINC02876
position	chr17q22	MTCO1P40
position	chr17q22	RPS2P48
position	chr17q22	KIF2B
position	chr17q22	ISCA1P3
position	chr17q22	ARL2BPP8
position	chr17q22	RN7SKP14
position	chr17q22	TOM1L1
position	chr17q22	COX11
position	chr17q22	STXBP4
position	chr17q22	HLF
position	chr17q22	MMD
position	chr17q22	SMIM36
position	chr17q22	GARS1P1
position	chr17q22	RNU6-1249P
position	chr17q22	TMEM100
position	chr17q22	PCTP
position	chr17q22	ANKFN1
position	chr17q22	RPL39P33
position	chr17q22	NOG
position	chr17q22	C17orf67
position	chr17q22	DGKE
position	chr17q22	TRIM25
position	chr17q22	RNU6-1158P
position	chr17q22	MIR3614
position	chr17q22	COIL
position	chr17q22	SCPEP1
position	chr17q22	RNF126P1
position	chr17q22	AKAP1
position	chr17q22	MSI2
position	chr17q22	AC007431.2
position	chr17q22	AC007431.1
position	chr17q22	RN7SL449P
position	chr17q22	RNU7-134P
position	chr17q22	CCDC182
position	chr17q22	RN7SKP94
position	chr17q22	MRPS23
position	chr17q22	CUEDC1
position	chr17q22	VEZF1
position	chr17q22	SRSF1
position	chr17q22	AC015813.3
position	chr17q22	DYNLL2
position	chr17q22	OR4D1
position	chr17q22	MSX2P1
position	chr17q22	OR4D2
position	chr17q22	EPX
position	chr17q22	MKS1
position	chr17q22	LPO
position	chr17q22	AC005962.2
position	chr17q22	MPO
position	chr17q22	TSPOAP1
position	chr17q22	TSPOAP1-AS1
position	chr17q22	MIR142
position	chr17q22	MIR4736
position	chr17q22	SUPT4H1
position	chr17q22	RNF43
position	chr17q22	HSF5
position	chr17q22	SETP3
position	chr17q22	MTMR4
position	chr17q22	SEPTIN4-AS1
position	chr17q22	SEPTIN4
position	chr17q22	TEX14
position	chr17q22	AC011195.2
position	chr17q22	RNU1-108P
position	chr17q22	RNU1-52P
position	chr17q22	RNVU1-34
position	chr17q22	RAD51C
position	chr17q22	PPM1E
position	chr17q22	RNU6-518P
position	chr17q22	TRIM37
position	chr17q22	RN7SL716P
position	chr17q22	SKA2
position	chr17q22	RNU2-58P
position	chr17q22	MIR454
position	chr17q22	MIR301A
position	chr17q22	PRR11
position	chr17q22	SPDYE22P
position	chr17q22	SMG8
position	chr17q22	GDPD1
position	chr17q22	SNRPGP17
position	chr17q22	YPEL2
position	chr17q22	MIR4729
position	chr17q23	LINC01476
position	chr17q23	RNU4-13P
position	chr17q23	DHX40
position	chr17q23	CLTC
position	chr17q23	PTRH2
position	chr17q23	VMP1
position	chr17q23	MIR21
position	chr17q23	RNU6-450P
position	chr17q23	TUBD1
position	chr17q23	NDUFB8P2
position	chr17q23	RPS6KB1
position	chr17q23	RPS29P21
position	chr17q23	RNFT1
position	chr17q23	TBC1D3P1-DHX40P1
position	chr17q23	RNFT1-DT
position	chr17q23	DHX40P1
position	chr17q23	TBC1D3P1
position	chr17q23	AC005702.5
position	chr17q23	HEATR6
position	chr17q23	MIR4737
position	chr17q23	AC025048.4
position	chr17q23	WFDC21P
position	chr17q23	AC025048.6
position	chr17q23	CA4
position	chr17q23	USP32
position	chr17q23	SCARNA20
position	chr17q23	AC104763.1
position	chr17q23	AC104763.2
position	chr17q23	H3P42
position	chr17q23	C17orf64
position	chr17q23	RPL12P38
position	chr17q23	APPBP2
position	chr17q23	LINC01999
position	chr17q23	RPSAP66
position	chr17q23	PPM1D
position	chr17q23	RNU6-623P
position	chr17q23	BCAS3
position	chr17q23	RN7SL606P
position	chr17q23	KRT18P61
position	chr17q23	HMGN1P28
position	chr17q23	RN7SL448P
position	chr17q23	RPL23AP74
position	chr17q23	AC005746.2
position	chr17q23	TBX2-AS1
position	chr17q23	TBX2
position	chr17q23	LINC02875
position	chr17q23	TBX4
position	chr17q23	NACA2
position	chr17q23	BRIP1
position	chr17q23	INTS2
position	chr17q23	MED13
position	chr17q23	RN7SL800P
position	chr17q23	POLRMTP1
position	chr17q23	TBC1D3P2
position	chr17q23	EFCAB3
position	chr17q23	RNU7-52P
position	chr17q23	RPS23P7
position	chr17q23	METTL2A
position	chr17q23	TLK2
position	chr17q23	MRC2
position	chr17q23	RNU6-446P
position	chr17q23	AC005821.1
position	chr17q23	MARCHF10
position	chr17q23	MARCHF10-DT
position	chr17q23	PRELID3BP3
position	chr17q23	MIR633
position	chr17q23	TRMT112P3
position	chr17q23	TANC2
position	chr17q23	DNAJB6P8
position	chr17q23	CYB561
position	chr17q23	PPIAP55
position	chr17q23	ACE
position	chr17q23	ACE3P
position	chr17q23	KCNH6
position	chr17q23	DCAF7
position	chr17q23	RNU6-288P
position	chr17q23	TACO1
position	chr17q23	MAP3K3
position	chr17q23	EEF1DP7
position	chr17q23	STRADA
position	chr17q23	LIMD2
position	chr17q23	CCDC47
position	chr17q23	DDX42
position	chr17q23	FTSJ3
position	chr17q23	PSMC5
position	chr17q23	SMARCD2
position	chr17q23	TCAM1P
position	chr17q23	CSH2
position	chr17q23	GH2
position	chr17q23	CSH1
position	chr17q23	CSHL1
position	chr17q23	GH1
position	chr17q23	CD79B
position	chr17q23	SCN4A
position	chr17q23	PRR29-AS1
position	chr17q23	PRR29
position	chr17q23	ICAM2
position	chr17q23	ERN1
position	chr17q23	SNHG25
position	chr17q23	SNORD104
position	chr17q23	SNORA50C
position	chr17q23	TEX2
position	chr17q23	RPL31P57
position	chr17q23	PECAM1
position	chr17q23	MILR1
position	chr17q23	POLG2
position	chr17q23	ATP5MFP4
position	chr17q23	DDX5
position	chr17q23	MIR3064
position	chr17q23	MIR5047
position	chr17q23	CEP95
position	chr17q24	SMURF2
position	chr17q24	MICOS10P2
position	chr17q24	ARHGAP27P1-BPTFP1-KPNA2P3
position	chr17q24	KPNA2P3
position	chr17q24	BPTFP1
position	chr17q24	PLEKHM1P1
position	chr17q24	MIR6080
position	chr17q24	MIR4315-2
position	chr17q24	RNU7-115P
position	chr17q24	LRRC37A3
position	chr17q24	RN7SL404P
position	chr17q24	RDM1P4
position	chr17q24	SLC16A6P1
position	chr17q24	AMZ2P1
position	chr17q24	GNA13
position	chr17q24	RGS9
position	chr17q24	LINC02563
position	chr17q24	AXIN2
position	chr17q24	CEP112
position	chr17q24	PSMD7P1
position	chr17q24	APOH
position	chr17q24	RNA5SP444
position	chr17q24	PRKCA
position	chr17q24	RN7SL735P
position	chr17q24	PRKCA-AS1
position	chr17q24	RNU6-928P
position	chr17q24	RNA5SP445
position	chr17q24	MIR634
position	chr17q24	CACNG5
position	chr17q24	RNA5SP446
position	chr17q24	CACNG4
position	chr17q24	CACNG1
position	chr17q24	HELZ
position	chr17q24	RPL36AP48
position	chr17q24	RNA5SP447
position	chr17q24	PSMD12
position	chr17q24	PITPNC1
position	chr17q24	RN7SL756P
position	chr17q24	MIR548D2
position	chr17q24	MIR548AA2
position	chr17q24	NOL11
position	chr17q24	SNORA38B
position	chr17q24	RPSAP67
position	chr17q24	RPL17P41
position	chr17q24	BPTF
position	chr17q24	RN7SL622P
position	chr17q24	C17orf58
position	chr17q24	KPNA2
position	chr17q24	FBXO36P1
position	chr17q24	LINC00674
position	chr17q24	LRRC37A16P
position	chr17q24	SH3GL1P3
position	chr17q24	RDM1P3
position	chr17q24	ARHGAP27P2
position	chr17q24	AMZ2
position	chr17q24	ARSG
position	chr17q24	SLC16A6
position	chr17q24	WIPI1
position	chr17q24	MIR635
position	chr17q24	PRKAR1A
position	chr17q24	FAM20A
position	chr17q24	LINC01482
position	chr17q24	ABCA8
position	chr17q24	ABCA9-AS1
position	chr17q24	ABCA9
position	chr17q24	ABCA6
position	chr17q24	SEC24AP1
position	chr17q24	MIR4524B
position	chr17q24	MIR4524A
position	chr17q24	ABCA10
position	chr17q24	PRO1804
position	chr17q24	ABCA5
position	chr17q24	SNRPGP4
position	chr17q24	MAP2K6
position	chr17q24	LINC01483
position	chr17q24	LINC01497
position	chr17q24	LINC01028
position	chr17q24	KCNJ16
position	chr17q24	KCNJ2-AS1
position	chr17q24	KCNJ2
position	chr17q24	CALM2P1
position	chr17q24	CASC17
position	chr17q24	RNU7-155P
position	chr17q24	MYL6P5
position	chr17q24	ROCR
position	chr17q24	LINC01152
position	chr17q24	SOX9-AS1
position	chr17q24	LINC02097
position	chr17q24	SOX9
position	chr17q24	LINC00511
position	chr17q24	LINC02003
position	chr17q24	RPL32P33
position	chr17q24	RN7SKP180
position	chr17q25	SLC39A11
position	chr17q25	AC025198.1
position	chr17q25	POLR3KP2
position	chr17q25	SSTR2
position	chr17q25	COG1
position	chr17q25	FAM104A
position	chr17q25	C17orf80
position	chr17q25	CPSF4L
position	chr17q25	CDC42EP4
position	chr17q25	SDK2
